id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,number_of_reviews_ltm,number_of_reviews,price,availability_365,minimum_nights,room_type,last_review,reviews_per_month,calculated_host_listings_count,,license
46678697,High Floor River View w/ King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70451,-74.00519,48,99,371,199,1,Private room,3/25/2022,5.28,93,,
46691961,"Perfect work-from-home for two, charming and quiet",16516866,Or,,Ward E (councilmember James Solomon),40.73847,-74.04034,5,7,169,226,4,Entire home/apt,6/7/2022,0.39,1,,
46721417,TwinCity 3BR 2BA APT- Minutes from NYC!,319005137,Robert,,Ward E (councilmember James Solomon),40.72443,-74.04582,8,13,478,335,3,Entire home/apt,6/6/2022,0.72,28,,
46728932,Cozy apartment for you | Studio in Jersey City,359229620,Casey,,Ward C (councilmember Richard Boggiano),40.73404,-74.06412,0,0,179,365,30,Entire home/apt,,,66,,
46749739,Beautiful King Bed Hotel Room!,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70449,-74.00565,6,15,371,199,1,Private room,2/20/2022,0.88,93,,
46759998,Spacious Hoboken Apartment!,51756472,Michael,,Ward D (councilmember Michael Yun),40.74773,-74.03602,5,5,189,3,1,Entire home/apt,8/9/2021,0.43,54,,
46772350,Home Away From Home,344446712,Malka,,Ward F (councilmember Jermaine D. Robinson),40.71393,-74.07486,0,0,110,0,3,Entire home/apt,,,1,,
46829853,Water View King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70621,-74.00397,9,57,371,183,1,Private room,5/29/2022,3.07,93,,
46829934,Water View King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70449,-74.00513,38,70,371,199,1,Private room,5/29/2022,3.96,93,,
46829983,Water View King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70631,-74.00531,22,61,371,199,1,Private room,5/30/2022,3.33,93,,
46878616,"GIANT LOFT, Fully furnished, Long term sublet",188217805,Ari,,Ward F (councilmember Jermaine D. Robinson),40.7184,-74.07174,1,1,85,179,30,Entire home/apt,1/3/2022,0.18,1,,
46964389,Charming Flat in the Heart of West Village,379247545,Tamara And Andrei,,Ward E (councilmember James Solomon),40.7333,-74.00175,33,47,379,117,5,Entire home/apt,6/6/2022,2.56,1,,
46966951,Water View King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70666,-74.00551,41,75,371,199,1,Private room,5/29/2022,4.09,93,,
46967629,Water View King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70631,-74.0043,8,30,371,199,1,Private room,2/13/2022,1.72,93,,
46967723,Water View King Bed Hotel Room,371972456,Justin,,Ward E (councilmember James Solomon),40.70666,-74.00384,19,59,371,198,1,Private room,5/28/2022,3.22,93,,
46985748,Large King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70602,-74.00383,47,88,371,197,1,Private room,3/27/2022,4.84,93,,
46985797,Large King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70479,-74.00574,38,70,371,199,1,Private room,5/29/2022,3.93,93,,
46985902,Water View King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70444,-74.00541,22,41,371,199,1,Private room,5/30/2022,2.42,93,,
46985961,Water View King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70615,-74.00408,37,91,371,198,1,Private room,5/8/2022,5.09,93,,
47022274,Fantastic Designer Loft in the Heart of Tribeca,2622925,Kathrin,,Ward E (councilmember James Solomon),40.72017,-74.0024,0,0,1200,49,30,Entire home/apt,,,1,,
47042470,"Ideal FiDi 1BR w/ Gym, W/D, near Wall Street, by Blueground",107434423,Blueground,,Ward F (councilmember Jermaine D. Robinson),40.70689986,-74.01030393,0,0,723,4,31,Entire home/apt,,,91,,
47042494,"Sleek FiDi 1BR w/ Gym, Doorman, W/D, near Wall Street, by Blueground",107434423,Blueground,,Ward F (councilmember Jermaine D. Robinson),40.70559154,-74.010235,0,0,583,3,31,Entire home/apt,,,91,,
47042517,"Chic FiDi 1BR w/ W/D, Gym, near World Trade Center, by Blueground",107434423,Blueground,,Ward F (councilmember Jermaine D. Robinson),40.70571055,-74.01109646,0,0,807,22,31,Entire home/apt,,,91,,
47042546,"Bright FiDi Studio w/ W/D, Gym, walk to World Trade Center, by Blueground",107434423,Blueground,,Ward F (councilmember Jermaine D. Robinson),40.70688024,-74.01231995,0,0,373,0,31,Entire home/apt,,,91,,
47052822,Modern Studio in Historic Downtown Jersey City,22541573,Ken,,Ward E (councilmember James Solomon),40.71873,-74.04161,0,0,190,324,30,Entire home/apt,,,16,,
47111933,TwinCity 2 BD/ 2 BA- Minutes to NYC!,319005137,Robert,,Ward E (councilmember James Solomon),40.72495,-74.04539,1,1,542,344,3,Entire home/apt,6/28/2021,0.08,28,,
47121118,Super Lux corner 2 bed 2 bath Lower Manhattan PH,13425502,Simon,,Ward E (councilmember James Solomon),40.70859,-74.01047,0,0,519,210,90,Entire home/apt,,,1,,
47196465,Upscale apartment home | 1BR in Jersey City,359229620,Casey,,Ward E (councilmember James Solomon),40.73463,-74.04445,0,0,227,330,30,Entire home/apt,,,66,,
47200398,Near Pace University / King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70646,-74.00526,1,7,371,199,1,Private room,4/17/2022,0.41,93,,
47200502,Near NY Presbyterian / King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70492,-74.00571,0,3,371,199,1,Private room,2/22/2021,0.17,93,,
47200701,Near Wall Street / King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70485,-74.00576,1,1,371,199,1,Private room,4/17/2022,0.5,93,,
47200804,Near Fulton Street / King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70449,-74.00513,8,21,371,199,1,Private room,4/16/2022,1.19,93,,
47200931,Near South Street Seaport / King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.7062,-74.0059,5,9,371,199,1,Private room,4/17/2022,0.51,93,,
47200986,Near Broadway / King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70583,-74.00566,37,76,371,199,1,Private room,4/24/2022,4.26,93,,
47210471,"Lux FiDi 1BR w/ W/D, Elevator, near World Trade Center, by Blueground",107434423,Blueground,,Ward E (councilmember James Solomon),40.70811561,-74.00606456,0,0,564,0,31,Entire home/apt,,,91,,
47214900,"Modern FiDi 1BR w/ Gym, Doorman, near World Trade Center, by Blueground",107434423,Blueground,,Ward E (councilmember James Solomon),40.70764566,-74.00635741,0,0,630,0,31,Entire home/apt,,,91,,
47218874,Spacious studio 1bed/1bath 15 Mins to NYC,381349905,Sandy,,Ward A (councilmember Denise Ridley),40.69744,-74.09702,57,57,91,313,1,Entire home/apt,6/6/2022,4.68,1,,
47230196,"Trendy FiDi 1BR w/ Gym, W/D, near South Street Seaport, by Blueground",107434423,Blueground,,Ward E (councilmember James Solomon),40.7070676,-74.0054773,0,0,821,348,31,Entire home/apt,,,91,,
47270123,Cozy Condo,380795363,Christabella,,Ward E (councilmember James Solomon),40.72357,-74.05198,38,57,182,54,2,Entire home/apt,6/12/2022,3.76,2,,
47283146,The TriBeCa LOFT #4 ; Church st. Perfect location.,86771798,Daia,,Ward E (councilmember James Solomon),40.7176,-74.0041,1,3,499,157,30,Entire home/apt,9/10/2021,0.18,3,,
47295431,"Spacious 3Bed apt with parking, 15 min to NYC",32237021,Laura,,Ward D (councilmember Michael Yun),40.74625,-74.04347,7,8,300,0,29,Entire home/apt,4/2/2022,0.62,3,,
47328788,Modern 2 bed in  lively Financial District,160737309,Lionel,,Ward F (councilmember Jermaine D. Robinson),40.70395,-74.00789,1,1,250,304,30,Entire home/apt,5/8/2022,0.77,3,,
47329158,Near Brooklyn Bridge / King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70601,-74.00583,10,14,371,199,1,Private room,4/24/2022,0.79,93,,
47330117,Modern 2 BR in Financial District w/ Washer/Dryer,330408656,Celine,,Ward F (councilmember Jermaine D. Robinson),40.70381,-74.00939,0,0,255,320,30,Entire home/apt,,,5,,
47330246,Beautiful and cozy 3 BR in Financial District,330408656,Celine,,Ward F (councilmember Jermaine D. Robinson),40.70346,-74.00967,1,1,275,320,30,Entire home/apt,2/1/2022,0.22,5,,
47330530,Modern and fancy 3 BR in Financial District.,330408656,Celine,,Ward F (councilmember Jermaine D. Robinson),40.70539,-74.00793,2,2,275,289,30,Entire home/apt,6/1/2022,0.34,5,,
47337694,Stay as long as you want | 2BR in Hoboken,359229620,Casey,,Ward D (councilmember Michael Yun),40.74598,-74.03947,0,0,267,365,30,Entire home/apt,,,66,,
47342424,"3Bed apt with parking, 15 min to NYC - basement",32237021,Laura,,Ward D (councilmember Michael Yun),40.74822,-74.04332,1,3,275,0,29,Entire home/apt,5/23/2022,0.19,3,,
47360878,2 Bedroom Apt in Manhattan's Financial District,156348349,Abi,,Ward F (councilmember Jermaine D. Robinson),40.7039,-74.00806,0,0,250,304,30,Entire home/apt,,,2,,
47360921,Cozy 2 bed in Financial District,156348349,Abi,,Ward F (councilmember Jermaine D. Robinson),40.70538,-74.00846,0,0,250,319,30,Entire home/apt,,,2,,
47377255,"Large 4Bed apt with parking, 15 min to NYC",32237021,Laura,,Ward D (councilmember Michael Yun),40.74659,-74.04303,4,5,218,0,29,Entire home/apt,5/9/2022,0.36,3,,
47401944,Private Quiet BR 🚌 Bus🔁NYC⭐️Journal SQ Path🚇Laundry,33164249,Kevin & David,,Ward D (councilmember Michael Yun),40.74692,-74.06125,2,2,39,321,28,Private room,2/14/2022,0.23,22,,
47409543,Bright and modern 3 BR in Financial District,330408656,Celine,,Ward F (councilmember Jermaine D. Robinson),40.70507,-74.00777,2,2,275,320,30,Entire home/apt,2/21/2022,0.28,5,,
47427924,Cozy 2BR Garden Suite w/ Patio | Near NYC & DT JC,684904,Jenn,,Ward C (councilmember Richard Boggiano),40.72379,-74.05726,4,4,129,92,28,Entire home/apt,3/31/2022,0.48,1,,
47444016,Great studio in Luxury Wall St. Building,169505313,Nick,,Ward F (councilmember Jermaine D. Robinson),40.70536,-74.00664,0,0,400,332,2,Entire home/apt,,,1,,
47475040,Beautiful master bedroom,180674083,Sandra,,Ward F (councilmember Jermaine D. Robinson),40.71477,-74.07738,3,3,50,287,5,Private room,4/2/2022,0.84,1,,
47532722,Upscale apartment home | 2BR in Jersey City,359229620,Casey,,Ward E (councilmember James Solomon),40.73463,-74.04445,0,0,269,365,30,Entire home/apt,,,66,,
47547070,15Mins from Times Square+Mini Fridge+Community#G2T,178726416,1Baz,,Ward D (councilmember Michael Yun),40.76839,-74.03782,13,20,116,180,4,Private room,5/22/2022,1.38,5,,
47716556,Gorgeous modern luxury Apartment JUST 15min to NYC,165115907,Jah,,Ward B (councilmember Mira Prinz-Arey),40.71678,-74.09152,17,17,208,175,1,Entire home/apt,5/27/2022,2.52,1,,
47734703,Paris in New York!,10976977,Aimee,,Ward E (councilmember James Solomon),40.74158,-74.00393,0,0,145,184,180,Entire home/apt,,,1,,
47753789,Beautiful King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.7066,-74.00408,46,74,371,195,1,Private room,5/22/2022,4.36,93,,
47753822,Beautiful King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.7048,-74.00569,10,24,371,199,1,Private room,5/29/2022,1.4,93,,
47753857,Near Broadway / King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70457,-74.00536,15,42,371,199,1,Private room,3/20/2022,2.49,93,,
47753974,Near Broadway / King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70447,-74.00565,15,34,371,198,1,Private room,5/23/2022,2.06,93,,
47754015,Near Eataly & WTC / King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70626,-74.00572,25,42,371,199,1,Private room,5/29/2022,2.48,93,,
47754090,Beautiful King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70573,-74.00569,33,51,371,199,1,Private room,4/3/2022,3.1,93,,
47754133,Near Pace University / King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70449,-74.00557,15,23,371,199,1,Private room,4/24/2022,1.42,93,,
47754190,Beautiful King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.706,-74.00579,7,20,371,199,1,Private room,4/3/2022,1.17,93,,
47801867,Stay as long as you want | 2BR in Hoboken,359229620,Casey,,Ward D (councilmember Michael Yun),40.74598,-74.03947,0,0,267,365,30,Entire home/apt,,,66,,
47802878,Quiet room to catch some ZZZs while out of town,385295078,Chiedu,,Ward F (councilmember Jermaine D. Robinson),40.70648,-74.08464,3,3,25,263,1,Private room,3/22/2022,0.53,1,,
47819582,Luxury Oasis on Marina in Jersey City,8342292,Diane,,Ward E (councilmember James Solomon),40.71194,-74.04071,3,4,115,0,4,Entire home/apt,4/11/2022,0.26,1,,
47841918,Jersey City Heights Apt. 1,252170589,Casimira And Irving,,Ward D (councilmember Michael Yun),40.74584,-74.05383,65,82,100,291,1,Entire home/apt,5/30/2022,4.97,2,,
47868849,Cute Studio Apartment in the Heights,12096547,Karin,,Ward D (councilmember Michael Yun),40.75027,-74.04167,9,13,85,78,2,Entire home/apt,5/31/2022,0.8,1,,STR20-00101
47885843,Beautiful Financial District Luxury 1BR,2413839,Jaime,,Ward F (councilmember Jermaine D. Robinson),40.70535,-74.01094,4,5,158,203,14,Entire home/apt,12/11/2021,0.4,1,,
47920722,Sparkling clean bedroom,140444299,Amine,,Ward E (councilmember James Solomon),40.73877,-74.02933,27,40,79,142,2,Private room,5/7/2022,2.4,1,,
47923447,The Concrete Jungle Escape - Skyline Views!,386263851,BZR Stays,,Ward F (councilmember Jermaine D. Robinson),40.72209,-74.06677,15,19,74,0,1,Private room,11/27/2021,1.28,1,,
47924556,BigRemodel Private 1 Bedroom WIFI PC Desk TV 15 NY,1410306,Eugene,,Ward C (councilmember Richard Boggiano),40.72951,-74.06625,3,5,130,71,29,Entire home/apt,1/26/2022,0.34,28,,
47934155,Cozy apartment close to Manhattan,1002705,Eli,,Ward D (councilmember Michael Yun),40.76181,-74.04693,5,12,100,98,1,Entire home/apt,12/25/2021,0.76,1,,
47968256,Beautiful Boutique Studio W Washer/Dryer In Unit,283307781,Mary,,Ward F (councilmember Jermaine D. Robinson),40.70567,-74.00682,4,5,150,246,30,Entire home/apt,5/31/2022,0.35,1,,
47974166,Charming apt in row house - 15 min. from Manhattan,5329130,Andrea,,Ward D (councilmember Michael Yun),40.7486,-74.02875,1,2,243,40,2,Entire home/apt,9/1/2021,0.14,1,,
47977988,RARE 2BR Brownstone Parlor w/ 11 ft. Ceilings,1550702,Jaden,,Ward D (councilmember Michael Yun),40.7425,-74.03173,60,74,245,227,2,Entire home/apt,6/6/2022,4.55,1,,
48024678,WATER Views |  Luxury building Studio | WALL ST,385091169,Lane,,Ward E (councilmember James Solomon),40.70942,-74.01437,5,6,145,179,30,Entire home/apt,5/1/2022,0.47,3,,
48047367,cozy acurate,219104513,Usgood,,Ward A (councilmember Denise Ridley),40.67598,-74.11485,17,17,96,342,2,Entire home/apt,5/28/2022,2.24,1,,
48048275,Cozy 2BR  2BA Apartment Close to NYC,122177964,Henry & JC,,Ward C (councilmember Richard Boggiano),40.7357,-74.05444,0,0,151,0,29,Entire home/apt,,,1,,
48058353,Designer Renovated Hoboken 1 Bed close to NYC,1779791,Ariel,,Ward E (councilmember James Solomon),40.73737,-74.03397,64,66,185,214,2,Entire home/apt,6/10/2022,4.06,2,,
48059523,Entire apartment for you | 1BR in Hoboken,359229620,Casey,,Ward D (councilmember Michael Yun),40.74754,-74.03588,0,0,213,365,30,Entire home/apt,,,66,,
48066207,Luxury 1BR Sanctuary in Prime Jersey City Spot,6252581,Sagar,,Ward E (councilmember James Solomon),40.72582,-74.04201,3,4,135,317,28,Entire home/apt,3/10/2022,0.26,1,,
48089766,Triangle Loft-Connect,375344103,Karen,,Ward E (councilmember James Solomon),40.74009,-74.00629,1,1,3300,364,1,Entire home/apt,7/18/2021,0.09,3,,
48089957,Renovated 2bd condo close NYC  and EWR airport,21432420,Evgeny&Dan,,Ward B (councilmember Mira Prinz-Arey),40.72102,-74.08766,3,3,120,0,28,Entire home/apt,5/15/2022,0.83,5,,
48100962,"Central & Quiet SoHo 1BR w/ W/D, New Appliances, by Blueground",107434423,Blueground,,Ward E (councilmember James Solomon),40.72499976,-74.00404935,0,0,508,8,31,Entire home/apt,,,91,,
48102980,Modern 1BR1BA-Minutes to NYC & DOWNTOWN JC:Parking,26902548,Derrek,,Ward C (councilmember Richard Boggiano),40.72793,-74.0545,40,52,174,293,2,Entire home/apt,6/10/2022,3.2,1,,
48114910,"Expansive, New West Village 2BR w/ W/D, Doorman, near Bars, by Blueground",107434423,Blueground,,Ward E (councilmember James Solomon),40.7333239,-74.0021707,0,0,999,203,31,Entire home/apt,,,91,,
48122021,Stay as long as you want | 2BR in Hoboken,359229620,Casey,,Ward D (councilmember Michael Yun),40.74598,-74.03947,0,0,247,365,30,Entire home/apt,,,66,,
48134893,"Dapper Tribeca 2BR, City views, Indoor pool, Gym by Blueground (NYC 172)",107434423,Blueground,,Ward E (councilmember James Solomon),40.71721134,-74.01611246,0,0,841,160,31,Entire home/apt,,,91,,
48139155,"Ideal, Quiet SoHo 1BR w/ W/D, New Appliances, by Blueground",107434423,Blueground,,Ward E (councilmember James Solomon),40.72731,-74.00228,0,0,559,91,31,Entire home/apt,,,91,,
48160533,Hoboken's Spa & Relax,39970185,Rigoberto,,Ward D (councilmember Michael Yun),40.74585,-74.03095,4,4,100,349,5,Private room,6/12/2022,0.44,1,,
48178612,Beautiful | 1BR APT | Full Kitchen | laundry | Gym,95459395,Bluebird,,Ward E (councilmember James Solomon),40.721886,-74.036446,0,0,464,255,27,Entire home/apt,,,35,,
48251477,Water View King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70458,-74.00499,38,65,371,199,1,Private room,5/14/2022,4.09,93,,
48251602,Water View King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.7044,-74.00531,23,35,371,195,1,Private room,5/30/2022,2.19,93,,
48251757,Water View King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70463,-74.00592,8,15,371,194,1,Private room,5/29/2022,0.94,93,,
48251788,Water View King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70644,-74.00408,3,8,371,199,1,Private room,4/24/2022,0.52,93,,
48256339,Water View King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70619,-74.00555,7,11,371,198,1,Private room,5/24/2022,0.71,93,,
48257309,Water View King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70638,-74.00497,4,13,371,199,1,Private room,4/16/2022,0.84,93,,
48257323,High Floor River View King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70576,-74.00565,0,2,371,199,1,Private room,3/14/2021,0.13,93,,
48257348,High Floor River View King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70615,-74.00379,28,38,371,188,1,Private room,5/28/2022,2.45,93,,
48257412,High Floor River View w/ King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.7057,-74.00577,0,0,371,199,1,Private room,,,93,,
48257496,High Floor River View w/ King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70646,-74.00391,0,0,363,199,1,Private room,,,93,,
48257515,High Floor River View w/ King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70446,-74.00582,2,3,371,199,1,Private room,2/13/2022,0.19,93,,
48257754,East River View- King Bed Hotel Room,371972456,Justin,,Ward E (councilmember James Solomon),40.70596,-74.00373,5,11,371,199,1,Private room,4/3/2022,0.73,93,,
48257775,East River View- King Bed Hotel Room,371972456,Justin,,Ward F (councilmember Jermaine D. Robinson),40.70653,-74.00379,8,12,371,196,1,Private room,4/3/2022,0.77,93,,
48285418,Upscale apartment home | 3BR in Jersey City,359229620,Casey,,Ward E (councilmember James Solomon),40.73463,-74.04445,0,0,350,365,30,Entire home/apt,,,66,,
